Name	CUTON	CUTOO	CUTOP
Pp3c25_7340V3.2	1.1957	1.39512	0.948358
Pp3c9_18450V3.2	4.05225	2.62269	1.53288
Pp3c17_18158V3.1	0.198702	0.20354	0.616705
Pp3c22_6990V3.1	7.79758	7.22024	11.8275
Pp3c22_6000V3.3	25.9098	45.7598	23.5456
Pp3s32_570V3.1	0	0	0
Pp3c4_29830V3.2	0	0	0
Pp3c17_10V3.1	0.374788	0.204032	0.409831
Pp3c7_7600V3.2	0	0	0
Pp3c21_17004V3.1	11.9481	7.8195	16.4029
Pp3c11_4441V3.1	0	0	0
Pp3c10_910V3.6	2.14761	5.51027	10.1627
Pp3c24_6700V3.1	0	0	0
Pp3c10_8500V3.1	182.916	178.774	206.715
Pp3c22_13750V3.1	3.48559	2.98251	4.05739
Pp3c10_15470V3.1	0.675396	0.604613	0.977593
Pp3c10_8980V3.1	52.4896	45.4639	35.5169
Pp3c7_5020V3.1	47.3704	41.0734	54.3878
Pp3c24_11690V3.3	31.0068	32.3797	24.2507
Pp3c12_13020V3.1	1.56703	0.984089	0.533933
Pp3c15_24980V3.1	1.15922	0	0
Pp3c12_4480V3.1	0.155426	0.22854	0.403177
Pp3c22_23010V3.1	0	0	0
Pp3c22_22445V3.1	1.19325	3.34139	1.90281
Pp3c4_19520V3.1	0.039526	0.027827	0.052674
Pp3c27_3080V3.1	1.37335	1.189	0.396724
Pp3c17_1530V3.4	0.395165	2.50997	0
Pp3c16_23760V3.2	0	0	0
Pp3s30_460V3.1	0	0	0
Pp3c10_23760V3.1	0.655817	0.863805	0.462128
Pp3c7_27000V3.3	0	0	0
Pp3c22_8970V3.2	0.778289	1.11214	0
Pp3c6_16970V3.1	40.6737	45.7671	32.9066
Pp3c9_14890V3.1	6.42763	3.15569	5.02776
Pp3c3_36830V3.1	5.21152	3.99069	5.31414
Pp3c9_16631V3.1	0.448367	0	0.409102
Pp3c14_6330V3.2	7.26351	5.55835	6.26703
Pp3c24_19970V3.2	0	0	1.71261
Pp3c5_1470V3.1	0.14759	0.270016	0
Pp3c25_7020V3.2	0	0	0
Pp3c10_13370V3.1	3.47388	3.23804	1.7772
Pp3c8_25260V3.1	0.202192	0.24665	0.291558
Pp3c9_11320V3.1	0	0	0
Pp3c24_13630V3.11	3.78438	0	3.37836
Pp3c16_20540V3.1	81.2288	63.7798	62.8866
Pp3c24_4159V3.1	0	0	0
Pp3c22_11600V3.2	13.5452	8.25093	16.9234
Pp3c22_12990V3.2	0	0	0
Pp3c2_16050V3.1	0.922514	0	0.224643
Pp3c10_2400V3.1	0	0	0
Pp3c3_30340V3.1	4.43602	4.25041	4.87546
Pp3c14_4190V3.2	2.14541	2.06519	1.68228
Pp3c10_20820V3.3	42.8374	37.9268	59.4686
Pp3c10_4110V3.1	0.441016	0.323987	0.216485
Pp3c12_8830V3.1	0	0	0
Pp3c26_2320V3.2	0	0.123327	0
Pp3c11_1800V3.1	0	0	0
Pp3c9_23730V3.3	1.7992	0.606318	2.08254
Pp3c17_9800V3.2	0	0	0
Pp3c23_16520V3.1	0.991047	0.761599	0.636238
Pp3c15_20550V3.4	0.10524	0	0.041932
Pp3c22_12040V3.2	0.737948	0.540031	0
Pp3c24_5780V3.1	251.79	241.131	246.562
Pp3c22_13410V3.7	0	0	0
Pp3c3_13510V3.1	23.6864	20.2372	21.895
Pp3c15_18060V3.2	0	0.19915	0
Pp3c19_12060V3.1	13.304	7.49918	9.65854
Pp3c24_9020V3.1	0	0	0
Pp3c21_2030V3.6	0	0	0
Pp3c26_13274V3.2	0	0	0
Pp3c7_570V3.5	0	0	0
Pp3c4_30018V3.1	0	0	0
Pp3c17_11060V3.1	0	0.040175	0
Pp3c1_6570V3.3	1.15947	0	0
Pp3c13_8750V3.1	6.09819	5.94361	5.21657
Pp3c20_9750V3.1	9.61143	6.97774	11.7368
Pp3c7_4380V3.1	0.325159	0.101263	0.263075
Pp3c22_2770V3.1	0	0	0
Pp3c22_20640V3.1	0.501866	0.422557	0.769107
Pp3c24_17150V3.1	0	0	0.476927
Pp3c6_11240V3.1	0	0	0
Pp3c3_25050V3.1	0	0	0
Pp3c3_20590V3.1	0	0	0
Pp3c14_750V3.3	0	0	0
Pp3c10_20700V3.2	0	1.31471	0
Pp3c16_1710V3.12	0	0	0
Pp3c7_8070V3.1	0	0.619613	1.75228
Pp3c7_14500V3.4	0	0.157991	0
Pp3c8_4700V3.1	0	0	0
Pp3c22_6740V3.1	0.109141	0.178329	0.145354
Pp3c10_6238V3.1	0	0	0
Pp3c14_14230V3.5	3.63083	5.1913	2.77943
Pp3c4_7550V3.1	0.009552	0.015869	0.00632
Pp3c21_12250V3.1	0.95759	0.914581	0.715584
Pp3c9_1880V3.2	0	0	2.37814
Pp3c2_17810V3.1	0	0	0
Pp3c17_2920V3.4	0	0	0
Pp3c22_1519V3.1	0.672551	0.484731	0
Pp3c9_6780V3.2	0	0	0
Pp3c23_19100V3.1	7.07946	6.41663	3.70861
Pp3c15_2590V3.1	0	0	0
Pp3c6_9820V3.1	48.6273	39.2983	57.2811
Pp3c26_8800V3.1	1.46243	1.51463	0.45843
Pp3c13_2340V3.3	0	0	3.17615
Pp3c2_16710V3.1	407.752	421.287	314.68
Pp3c23_1160V3.2	2.9074	2.64119	3.40701
Pp3c21_16510V3.11	0.578645	0	0
Pp3c8_19140V3.1	7.25095	5.10316	2.59955
Pp3c9_820V3.1	0	0	0
Pp3c27_570V3.1	53.1028	49.6345	57.2646
Pp3c10_2626V3.1	0	0	0
Pp3c5_12060V3.1	0	0	0
Pp3c17_1300V3.1	7.20381	7.47801	4.13897
Pp3c8_16860V3.1	1029.78	983.437	952.899
Pp3c15_24300V3.5	0	1.37585	0
Pp3c17_22370V3.2	2.21026	7.83459	0
Pp3c17_13460V3.1	2.31484	1.48599	2.50077
Pp3c7_11370V3.3	0	0	0
Pp3c14_2460V3.1	8.10712	6.18706	2.36384
Pp3c27_8380V3.2	0	0.935006	1.2362
Pp3c4_5300V3.1	0	0	0
Pp3c22_2630V3.2	4.31695	2.40005	1.9203
Pp3c11_20270V3.1	0.297067	0	0
Pp3c4_1850V3.5	0.516183	0.099591	0.511172
Pp3c4_2280V3.1	2.31268	1.60131	1.97135
Pp3c7_1770V3.1	0	0	0
Pp3c23_16180V3.1	3.77745	5.03919	5.10305
Pp3c26_6220V3.19	0	0	0
Pp3c26_14480V3.4	0	0	2.591
Pp3c10_16960V3.1	0.280145	0.256741	0.123761
Pp3c17_8590V3.1	33.8857	30.6143	24.0149
Pp3c15_14170V3.1	5.87977	4.29749	3.61801
Pp3c1_15490V3.4	10.7651	10.969	9.4438
Pp3c9_7929V3.1	2.97417	6.33868	1.62846
Pp3c13_5910V3.1	31.5682	23.3371	22.4789
Pp3c2_16850V3.1	0	0	0
Pp3c4_7760V3.1	0.049918	0.008572	0
Pp3c22_14890V3.1	0	0	0
Pp3c22_7510V3.1	16.0338	12.3819	17.0136
Pp3c7_12530V3.1	0.057577	0.023713	0.050801
Pp3c17_22030V3.1	9.9654	8.01679	10.9818
Pp3c10_2370V3.1	0.045872	0	0.244842
Pp3c23_15630V3.1	0	0	0
Pp3c21_440V3.3	0.527372	0	0.530422
Pp3c20_20284V3.2	0	0	0
Pp3c9_3562V3.1	0.474152	0.374433	0
Pp3c6_19010V3.1	19.9706	0	9.34089
Pp3c10_1100V3.1	0.092668	0.08819	0.332011
Pp3c22_13580V3.1	0	0	10.6404
Pp3c8_1540V3.1	2.15254	2.12073	0.739295
Pp3c26_15540V3.1	6.91601	2.91979	4.44407
Pp3c22_18850V3.1	9.47855	9.34342	10.0257
Pp3c17_2850V3.6	0	0	0
Pp3c10_20000V3.1	0.366193	0.347367	0.555221
Pp3c24_16240V3.1	0	0	0
Pp3c2_8810V3.1	0	0	0
Pp3c7_15456V3.5	0	0	0
Pp3c8_16360V3.1	13.2169	12.3908	10.2004
Pp3c10_12080V3.1	110.993	104.131	88.3242
Pp3c17_480V3.1	0	0	0
Pp3c8_18850V3.2	1.1907	0.97161	1.12714
Pp3c23_2850V3.6	4.4198	9.71402	0
Pp3c22_21070V3.1	0	0	0
Pp3c22_21740V3.2	1.2445	1.40001	2.63215
Pp3c2_36810V3.1	0	0	0
Pp3c18_10900V3.1	6.49372	6.22978	6.45082
Pp3s46_360V3.1	0	0	0
Pp3c7_11000V3.1	0	0	0
Pp3c15_6620V3.1	20.2609	10.6727	13.5729
Pp3c4_31330V3.1	1.95972	3.72535	3.7938
Pp3c26_3200V3.4	0	0	0
Pp3c2_380V3.1	11.1629	8.93602	8.61758
Pp3c19_1150V3.1	0.219715	0.17098	0.408798
Pp3c8_17070V3.4	3.81601	3.48727	0
Pp3c3_33250V3.1	0	0.42033	1.2309
Pp3c1_12850V3.4	4.14329	5.37533	19.2963
Pp3c17_23630V3.1	39.566	45.5166	64.8131
Pp3c9_18870V3.1	0	0	0
Pp3c2_1920V3.1	8.15162	5.61641	5.89664
Pp3c10_7670V3.1	0	0	0
Pp3c22_13945V3.1	0	0	0
Pp3c16_3080V3.2	0	0	0
Pp3c16_14160V3.1	8.90974	11.9321	6.35198
Pp3c7_870V3.1	154.685	153.889	167.322
Pp3c26_7820V3.1	0.056921	0.086087	0.154046
Pp3c1_12100V3.4	3.03876	0	7.15622
Pp3c23_10140V3.2	0	0	0
Pp3c5_26550V3.10	0	0.037757	0
Pp3c10_3140V3.1	0.781596	2.05777	0.794017
Pp3c13_1080V3.1	37.1907	28.2797	26.9375
Pp3c24_14710V3.1	0.25736	0.197793	0
Pp3c12_25380V3.1	0.112316	0.102869	0.09949
Pp3c23_11480V3.7	0	0	0
Pp3c6_16520V3.2	0.122641	0.404665	0.285389
Pp3c24_20920V3.3	2.83222	2.12504	2.55982
Pp3c1_5560V3.1	1.16835	1.34098	1.10397
Pp3c10_20867V3.1	0	0	0
Pp3c22_6690V3.4	0	0	0
Pp3c3_24690V3.7	0	0.460209	5.59101
Pp3c14_54V3.1	0	0	0
Pp3c9_25200V3.3	0	0.526052	0
Pp3c11_21520V3.1	0.845426	0.482663	1.10633
Pp3c23_12650V3.1	14.9672	14.8936	15.9834
Pp3c9_21840V3.2	3.20768	3.15381	7.20933
Pp3c15_360V3.2	0	0	0.23478
Pp3c25_10461V3.1	1.15634	1.04735	0.263994
Pp3c10_4900V3.1	1.41162	1.82011	4.03723
Pp3c25_2370V3.1	0	0.026585	0
Pp3c22_20080V3.1	16.3763	11.811	0
Pp3c9_12870V3.1	2.70785	2.62353	2.82846
Pp3c9_7080V3.6	1.30799	0.570011	2.22074
Pp3c15_14930V3.6	0	0	0
Pp3c10_2230V3.1	15.1216	11.1116	12.8163
Pp3c1_2161V3.1	0	0	0.253226
Pp3c10_15660V3.2	1.50866	1.07343	1.87905
Pp3c10_6850V3.6	0	0	0
Pp3c2_7080V3.1	0	0	0
Pp3c4_21280V3.1	1.17078	1.25105	0.92983
Pp3c18_9600V3.5	0.010816	0	0.02866
Pp3c14_15440V3.1	0	0	0
Pp3c26_15780V3.1	0	0	0
Pp3c24_15970V3.6	5.13242	4.90562	8.39399
Pp3c10_14250V3.1	166.706	121.609	169.545
Pp3c25_14770V3.1	3.32676	2.57401	2.66672
Pp3c9_13700V3.3	0.462728	0	0.618276
Pp3c15_3720V3.1	0.381679	0.169866	0.391875
Pp3c8_16340V3.1	0	0	0
Pp3c8_16040V3.6	0	0	0
Pp3c9_12661V3.2	0	0	0
Pp3c13_20930V3.1	44.6969	36.0072	63.601
Pp3c20_23730V3.1	5.31661	3.58552	0
Pp3c14_3220V3.1	0	0	0
Pp3c10_4670V3.1	5.82776	9.12746	6.01619
Pp3c4_25132V3.1	0.563908	0.292273	0
Pp3c13_3400V3.1	2.3883	1.20325	1.82214
Pp3c11_12590V3.3	0	0	0.072025
Pp3c4_17030V3.1	0.379855	0.127541	0.113531
Pp3c16_8870V3.9	0	0	0
Pp3c19_860V3.3	0	0.097506	0
Pp3c7_2940V3.6	0	0	0
Pp3c7_20810V3.1	0.085311	0.061828	0.060991
Pp3c22_8440V3.1	17.6881	20.7196	16.9361
Pp3c18_21900V3.7	0	0	0.064048
Pp3c5_12340V3.1	8.7321	6.74064	7.57532
Pp3c22_3210V3.1	238.639	282.433	247.396
Pp3c17_2070V3.1	0	0	0
Pp3c16_8300V3.1	8.86519	8.59084	8.88323
Pp3c20_10460V3.6	0.055858	0	0
Pp3c10_13640V3.1	0	0.996845	0.794163
Pp3c16_9420V3.1	1.86873	1.66645	0.320957
Pp3c11_20880V3.1	9.47365	19.4045	20.9964
Pp3c4_31690V3.1	0	0	0.702535
Pp3c19_5230V3.2	0	0	0
Pp3c21_17650V3.2	0.258621	0.413898	0.227279
Pp3c3_32940V3.1	0	0	0
Pp3c22_14460V3.1	16.0255	18.9187	11.7549
Pp3c10_6100V3.1	0	0	0
Pp3c22_8030V3.1	0.128631	0.011179	0.299535
Pp3c9_2950V3.1	1.91281	3.93146	5.61193
Pp3c14_2520V3.1	1.24083	1.29108	1.10095
Pp3c17_6500V3.3	3.61473	0	12.1269
Pp3c3_33370V3.1	0.056329	0.040648	0
Pp3c3_31860V3.1	3.59904	2.8986	1.54731
Pp3c6_25510V3.1	9.30639	6.55974	9.61986
Pp3c10_9620V3.1	1.24539	1.33236	1.52963
Pp3c8_11590V3.1	0	0	0
Pp3c24_490V3.2	0	0	0
Pp3c20_2550V3.1	250.373	303.673	247.487
Pp3c22_11760V3.1	0.858817	0.769075	1.29946
Pp3c22_1710V3.4	0.110226	0.032807	0.502807
Pp3c25_1860V3.1	10.6223	7.64318	6.62007
Pp3c8_13050V3.3	0.641655	0	0
Pp3c10_7400V3.1	0	0	0
Pp3c7_8580V3.7	0	0	0
Pp3c19_20160V3.2	0	0	31.8686
Pp3c17_9560V3.1	0.22989	0	0.586771
Pp3c6_6120V3.3	0.12263	0.391706	0
Pp3c9_1000V3.1	21.1267	18.7157	19.1878
Pp3c7_21930V3.1	0	0	0
Pp3c15_24070V3.1	130.833	84.5137	123.693
Pp3c4_7990V3.7	16.9984	21.8317	23.9023
Pp3c10_6900V3.3	0	0	0
Pp3c7_15150V3.2	0	0	1.30526
Pp3c18_1800V3.1	101.399	117.332	124.819
Pp3c10_4050V3.1	0.650466	0.739431	0.496773
Pp3c14_24820V3.1	0.379453	0	0
Pp3c17_18630V3.1	3.42883	3.37142	3.61524
Pp3c10_8630V3.2	0	0	0
Pp3c12_18760V3.1	121.491	113.052	150.571
Pp3c17_17470V3.8	0.327322	0	0.075482
Pp3c7_23660V3.6	0	0	3.78373
Pp3c15_4270V3.1	42.5127	35.0503	43.0525
Pp3c24_8200V3.1	221.682	160.111	216.639
Pp3c9_17560V3.2	0	0	0
Pp3c10_10200V3.3	12.5915	10.4762	10.1562
Pp3c5_19520V3.3	0	0.762799	0.614626
Pp3c4_1480V3.1	0.224411	0.133351	0.108103
Pp3c14_11120V3.1	6.15053	4.46931	3.7047
Pp3c2_26270V3.3	0	0	0.520118
Pp3c10_19190V3.2	3.30857	2.57085	4.69099
Pp3c5_14860V3.1	0.255435	0	0
Pp3c20_9150V3.1	0	0	0
Pp3c20_10350V3.1	0	2.86539	25.2012
Pp3c10_21740V3.3	0	0	0
Pp3c21_5620V3.2	0	0.101166	0.713471
Pp3c22_11600V3.1	8.28126	9.76341	6.24632
Pp3c15_3810V3.2	0.033836	0	0
Pp3c18_17420V3.1	0.23095	0	0
Pp3c2_17910V3.6	0	0	0
Pp3c22_20230V3.1	5.5561	5.04001	3.11996
Pp3c4_15760V3.1	6.64746	5.62061	5.40057
Pp3c22_4890V3.1	0.831828	0.581001	0.56706
Pp3c22_10540V3.1	0	0	0
Pp3c9_60V3.1	1.01443	0.775903	1.21829
Pp3c10_16330V3.1	10.9537	10.0096	8.98926
Pp3c17_20000V3.1	0	0.28419	0
Pp3c7_22640V3.1	22.0861	14.6989	21.5152
Pp3c9_12560V3.1	0	0	0
Pp3c17_24130V3.1	12.3939	9.552	13.9307
Pp3c9_10920V3.1	0	0	0
Pp3c1_28350V3.3	0	0	0
Pp3c19_5710V3.3	0	0	0
Pp3c10_17225V3.1	5.04801	3.91446	2.51255
Pp3c10_19260V3.1	63.2982	55.4835	66.6194
Pp3c21_2710V3.2	0.631555	0	0.937674
Pp3s32_250V3.1	0	0	0
Pp3c22_12550V3.1	2.29643	2.67258	3.64842
Pp3c9_6180V3.1	56.8377	39.0749	55.7614
Pp3c6_3370V3.1	4.94654	4.41635	4.89952
Pp3c17_7620V3.1	10.8231	11.8598	10.7571
Pp3c2_4100V3.1	0	0	0
Pp3c10_990V3.1	19.4137	14.7527	20.2546
Pp3c2_35809V3.2	0.420809	0.259632	0
Pp3c19_3970V3.1	0	0	0
Pp3c26_14210V3.1	0	0	0
Pp3c18_8640V3.4	0	0	0
Pp3c24_4010V3.1	10.2595	10.5411	13.0138
Pp3c3_29110V3.3	4.91198	2.57362	0.945793
Pp3c1_34880V3.11	0	0.67976	1.34804
Pp3c17_12280V3.1	0	0	0
Pp3c12_14900V3.4	0	0	0
Pp3c5_11860V3.1	19.0309	33.6389	46.7749
Pp3c24_4230V3.2	0.398993	1.20827	1.05432
Pp3c10_25810V3.1	0	0	0
Pp3c17_21470V3.1	4.65196	3.46759	4.06172
Pp3c1_16910V3.2	0	0	6.05411
Pp3c21_19490V3.1	0.307044	0	0
Pp3c4_28040V3.2	0	0.010812	0
Pp3c26_10850V3.3	1.32869	0.505411	0.601084
Pp3c22_5720V3.3	0	0	1.14064
Pp3c11_23160V3.1	185.427	174.952	200.819
Pp3c24_7350V3.1	26.0688	23.9133	8.4511
Pp3c16_4550V3.1	83.9723	58.2907	26.4624
Pp3c10_4380V3.1	14.1954	14.8398	24.132
Pp3c10_2610V3.6	0.155743	0.276378	0.115625
Pp3c14_9940V3.1	0.124977	0	0.125501
Pp3c7_25350V3.1	0.590657	0.938099	1.97838
Pp3c12_25760V3.1	6.26149	5.07282	7.65296
Pp3c4_2960V3.1	0	0	0
Pp3c15_60V3.2	1.99833	1.73825	1.81949
Pp3c22_5280V3.1	71.6548	65.602	164.229
Pp3c17_4110V3.1	0	0	0
Pp3c8_18830V3.1	0.311352	0.200697	0.066523
Pp3c27_2980V3.1	0	0	0
Pp3c24_2260V3.1	0	0	0
Pp3c6_12750V3.1	2.51116	1.98222	1.22776
Pp3c2_4480V3.3	0	0	1.70443
Pp3c1_42450V3.1	14.7394	14.1922	29.2044
Pp3c15_15340V3.8	0.652349	0.388126	0.799068
Pp3c24_20431V3.1	1.04071	0.299421	0
Pp3c24_8830V3.5	3.39558	2.9077	0
Pp3c9_8100V3.1	2.69262	0	11.0233
Pp3c9_10370V3.1	0.194751	0.155408	0.502616
Pp3c4_22329V3.1	0	0	0
Pp3c22_4780V3.1	0.089247	0.033405	0.129872
Pp3c12_14410V3.1	8.70785	6.80009	11.3551
Pp3c3_16820V3.6	0.021569	0.044366	0.039732
Pp3s783_10V3.1	0	0	0
Pp3c22_15730V3.1	27.4782	24.2413	31.7842
Pp3c2_8200V3.1	0.778074	0	0.362252
Pp3c2_31970V3.1	0.232084	0.088464	0
Pp3c6_12000V3.2	0.296395	0.046818	0.263363
Pp3c23_2190V3.3	0	0	0
Pp3c11_12330V3.1	2.09763	1.85777	2.21155
Pp3c23_15550V3.1	0	0	0
Pp3c10_24080V3.1	0	0	0
Pp3c9_15370V3.1	2.81889	2.00584	1.17868
Pp3c9_30V3.4	0.059825	0.171694	0.244343
Pp3c24_3423V3.1	0.131602	0.166177	0.149693
Pp3c6_7970V3.1	0	0	0
Pp3c10_9450V3.1	1.61043	1.53755	2.07315
Pp3c17_20590V3.3	1.92711	1.10442	1.08077
Pp3c21_6821V3.1	5.7984	5.93054	5.58472
Pp3c10_25760V3.5	7.8139	3.51719	2.35433
Pp3s89_40V3.2	0.81293	1.12116	0.646369
Pp3c4_29460V3.5	6.78976	1.08357	0
Pp3c15_22000V3.1	15.4678	24.5338	25.8082
Pp3c27_4710V3.1	0	0	0.480207
Pp3c7_23450V3.1	0.822453	0.524883	0.339464
Pp3c4_20260V3.1	0	0	0
Pp3c9_4039V3.1	0	0	0
Pp3c7_3600V3.2	0.899756	0	0
Pp3c19_17370V3.1	4.06203	3.35301	2.98343
Pp3c7_5500V3.7	0.03494	0	0
Pp3c14_11860V3.1	8.98502	6.63186	3.9287
Pp3c22_7350V3.1	2.54327	1.90868	1.37204
Pp3c10_18540V3.5	0	0	0
Pp3c24_5970V3.2	0	0	0.094122
Pp3c17_6310V3.1	0	0	0
Pp3c13_1090V3.1	8.22484	7.63078	5.13286
Pp3c4_29379V3.1	0.233734	0.226058	0
Pp3c10_21330V3.18	0	0	0
Pp3c21_14960V3.2	1.11492	0	0
Pp3c22_17800V3.3	1.09412	1.50082	1.45205
Pp3c3_20060V3.1	0	0	0
Pp3c24_20740V3.1	5.44143	4.26498	4.15405
Pp3c16_25240V3.1	0	0	0
Pp3c25_1430V3.1	1467.93	1506.87	1255.3
Pp3c10_19890V3.1	5.49166	4.31151	5.23385
Pp3c4_18350V3.1	0	0	0
Pp3c17_2028V3.1	0	0	0
Pp3c23_17830V3.1	0	0	0
Pp3c11_16230V3.5	0.116185	0	0
Pp3c3_32090V3.3	0	0	0
Pp3c3_18790V3.1	2.91106	1.98625	1.04726
Pp3s46_460V3.1	0	0	0
Pp3c16_12820V3.4	0	0	0
Pp3c22_16763V3.1	1.1729	0.737945	0.392818
Pp3c18_14870V3.6	0	0	0
Pp3c12_9400V3.1	0.590954	0.550353	0.389588
Pp3c21_5280V3.1	1.9089	1.45933	0.921364
Pp3c14_20330V3.1	0.425413	0.297898	0.445288
Pp3c17_18850V3.1	8.90068	8.46964	7.53945
Pp3c10_22780V3.1	11.5522	12.5651	15.5707
Pp3c9_18370V3.1	4.16647	3.42536	3.719
Pp3s196_80V3.1	0	0	0
Pp3c26_619V3.1	0	0.16871	0
Pp3c10_13730V3.1	14.41	13.1137	14.8051
Pp3c11_7550V3.1	0	0	0
Pp3c20_14590V3.1	20.9675	20.2313	15.6525
Pp3c7_20110V3.1	8.23649	7.52784	2.04332
Pp3c6_28910V3.1	0.194259	0	0.3252
Pp3c2_27350V3.1	105.378	83.4306	112.627
Pp3c22_14950V3.1	0.216586	0.218863	0.491593
Pp3c10_21500V3.1	0	0	0
Pp3c10_24050V3.1	0.482609	1.54938	2.01979
Pp3c3_13640V3.3	1.07795	0.951028	0.512631
Pp3c9_14820V3.1	5.68741	4.37052	5.07821
Pp3c6_5650V3.1	0	0	0
Pp3c14_15770V3.1	1.42988	0.912796	0.485081
Pp3c10_19190V3.1	0	0	0
Pp3c16_6380V3.4	16.5245	12.0902	9.98739
Pp3c2_220V3.1	13.8788	10.2087	14.9171
Pp3c22_18840V3.1	0	0	0
Pp3c21_8090V3.2	0	0	0.179968
Pp3c5_24370V3.1	5.38507	4.79108	4.33887
Pp3c20_13100V3.3	0.906235	1.64508	0.736613
Pp3c24_13090V3.1	0	0	11.7538
Pp3c12_7500V3.1	0.161128	0.083902	0.339613
Pp3c10_22120V3.1	0	0	0
Pp3c17_13630V3.1	18.5002	18.5964	25.7422
Pp3c4_21260V3.3	0	0	0
Pp3c10_4820V3.1	10.0593	11.6381	21.261
Pp3c4_19450V3.1	11.7279	13.2044	14.449
Pp3c6_21830V3.3	0	0	0
Pp3c17_16070V3.1	241.344	218.315	232.041
Pp3c22_2970V3.1	0	0	0
Pp3c4_25410V3.2	25.2889	16.8663	8.08338
Pp3c10_20731V3.1	0	0	0.082265
Pp3c8_13780V3.1	2.33487	2.0654	0.572921
Pp3c5_11069V3.1	0	0	0
Pp3c10_2381V3.1	6.09035	6.05314	4.37658
Pp3c26_13310V3.9	0	0	0.797027
Pp3c15_21970V3.2	19.6794	10.8304	0
Pp3c5_3090V3.3	0.237448	0.390394	0.158398
Pp3c15_9710V3.4	0	0	0
Pp3c17_11050V3.1	1.00052	1.62547	0.528852
Pp3c21_4720V3.2	0	0	0
Pp3c6_15520V3.3	0	0.803182	0
Pp3c20_13450V3.1	0	0	0
Pp3c10_22120V3.2	4.14438	3.4831	1.80245
Pp3c7_14800V3.16	0	0	0
Pp3c7_10376V3.1	0	0	0
Pp3c15_15580V3.2	0.947391	1.80913	1.49317
Pp3c22_2080V3.1	41.9082	37.6306	9.71142
Pp3c3_30360V3.5	0	0	1.86118
Pp3c24_16930V3.1	2.23537	2.1829	2.31813
Pp3c17_16520V3.1	7.07245	6.04357	2.72072
Pp3c16_6100V3.1	17.6266	14.0579	15.0467
Pp3c7_6440V3.4	0	1.71734	13.9616
Pp3c19_590V3.1	0	0	0
Pp3c3_14940V3.5	0	0.146515	5.29164
Pp3c10_24230V3.1	0	0.305324	0
Pp3c22_3589V3.1	0	0	0
Pp3c15_25690V3.3	0	0	0
Pp3c7_9820V3.1	2.73341	2.11558	2.07316
Pp3c17_11010V3.3	0	0	0
Pp3c2_8960V3.1	20.4101	14.6026	12.1434
Pp3c4_22670V3.1	10.4938	8.19299	25.3615
Pp3c9_24440V3.3	6.20703	5.30492	5.62615
Pp3c26_14540V3.1	77.2127	55.6825	74.0498
Pp3c2_1270V3.1	5.29755	6.0275	5.53966
Pp3c14_11110V3.1	0.313002	0.304974	0.416181
Pp3c10_1631V3.1	0.525062	0.408745	0.509882
Pp3c9_11151V3.1	0.10212	0	0
Pp3c7_1040V3.1	2.83347	3.52046	2.90679
Pp3c2_26490V3.1	0.079876	0.145958	0.105938
Pp3c8_17940V3.4	0	0	0
Pp3c7_2500V3.5	0	0	0.642057
Pp3c15_7370V3.1	0	0.53702	0
Pp3c2_3670V3.1	20.6288	18.9354	18.2891
Pp3c4_14140V3.1	1.29114	1.15701	0.606046
Pp3c20_9190V3.1	15.8948	11.5404	13.265
Pp3c5_2410V3.1	0.029463	0.050997	0.039184
Pp3c8_2510V3.1	2.10489	1.32941	0
Pp3c7_7760V3.1	0	0	0
Pp3c10_21520V3.1	1.9412	1.68431	1.49748
Pp3c10_8371V3.1	7.1952	4.98625	3.82633
Pp3c16_18502V3.1	24.6253	27.7936	24.9477
Pp3c9_21470V3.1	1.34864	1.8167	1.51711
Pp3c17_3630V3.1	131.19	142.554	185.437
Pp3c10_25590V3.6	0	0	0
Pp3c18_7160V3.2	3.29302	1.47743	3.86351
Pp3c23_18091V3.3	3.80667	3.72141	7.27833
Pp3c20_13310V3.6	1.34071	2.96818	0
Pp3c7_4610V3.6	0	0	0
Pp3c4_11930V3.1	38.7527	34.7005	30.9927
Pp3c12_5770V3.1	5.34979	4.95915	1.59654
Pp3c3_690V3.1	42.2878	34.8203	39.3578
Pp3c24_15440V3.3	1.36011	0.657198	2.1357
Pp3c6_28980V3.1	3.11921	3.99797	1.28575
Pp3c2_31230V3.1	0	0	0
Pp3c8_23170V3.5	0.093329	2.83806	2.80713
Pp3c4_30510V3.1	9.22533	7.88701	11.5722
Pp3c22_12420V3.1	20.033	20.1683	21.9719
Pp3c9_3640V3.1	10.3683	8.09158	8.18081
Pp3c16_4693V3.1	0.809439	0	0
Pp3c25_14420V3.2	0	0	0
Pp3c22_20940V3.1	0	0	0
Pp3c13_17860V3.5	0	0	0
Pp3c21_22570V3.1	0	0	0
Pp3c19_1590V3.3	116.24	139.862	62.2787
Pp3c17_13600V3.4	0	0	0
Pp3c7_1839V3.1	0	0	0
Pp3c26_3620V3.1	696.575	685.142	601.852
Pp3c10_14810V3.3	0	0	0
Pp3c11_9650V3.2	10.3179	8.31654	13.6672
Pp3c24_20290V3.1	794.77	973.901	1084.51
Pp3c10_16260V3.1	0.901717	0.397789	0
Pp3c15_18630V3.1	2.12267	3.50654	8.60546
Pp3c22_13120V3.1	24.5341	21.3081	23.907
Pp3c6_9050V3.1	0	0	0
Pp3c9_20610V3.1	3.23766	2.68835	3.06803
